DateTime,Date,Volume,Transaction,Value,Open,High,Low,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,Close
2019-03-13,20190313,22493195,6269,5308051755,234.0,237.0,234.0,+,1.5,17142344.0,10438878.0,6703466.0,261000,207000,54000,-744000,122000.0,866000.0,6013466,17.5,3.66,3.38,237.0
2019-03-14,20190314,17281356,6564,4077045380,239.0,239.0,234.0,-,2.5,11088868.0,12161928.0,-1073060.0,70000,0,70000,-205000,385000.0,590000.0,-1208060,17.32,3.63,3.41,234.5
2019-03-15,20190315,34542729,8872,8231572752,237.0,239.5,235.5,+,4.5,30573000.0,19847623.0,10725377.0,18000,436000,-418000,-529000,191000.0,720000.0,9778377,17.65,3.7,3.35,239.0
2019-03-18,20190318,27040532,10690,6493129050,239.5,241.0,239.0,+,2.0,22769334.0,7839000.0,14930334.0,45000,110000,-65000,403000,588000.0,185000.0,15268334,17.8,3.73,3.32,241.0
2019-03-19,20190319,14620009,7105,3496720720,239.0,240.5,238.0,-,0.5,9463293.0,8881716.0,581577.0,42000,99000,-57000,234000,303000.0,69000.0,758577,17.76,3.72,3.33,240.5
2019-03-20,20190320,23055971,6757,5563557011,242.0,242.0,239.5,+,1.5,18125000.0,11788200.0,6336800.0,37000,0,37000,219000,446000.0,227000.0,6592800,17.87,3.74,3.31,242.0
2019-03-21,20190321,27514502,11071,6710510004,242.5,245.5,241.0,+,3.5,21504985.0,10834256.0,10670729.0,0,64000,-64000,-8000,273000.0,281000.0,10598729,18.13,3.8,3.26,245.5
2019-03-22,20190322,22996467,10485,5680726299,248.0,248.5,244.5,+,3.0,16147452.0,8748104.0,7399348.0,291000,9228,281772,-313000,359000.0,672000.0,7368120,18.35,3.84,3.22,248.5
2019-03-25,20190325,19273254,8468,4662705968,240.5,243.5,240.5,-,7.0,8600000.0,12195554.0,-3595554.0,10000,159000,-149000,-536000,182000.0,718000.0,-4280554,17.84,3.73,3.31,241.5
2019-03-26,20190326,21053170,6630,5109273236,243.0,244.0,241.0,+,2.5,16243921.0,13927358.0,2316563.0,11000,116000,-105000,-85000,152000.0,237000.0,2126563,18.02,3.77,3.28,244.0
2019-03-27,20190327,23622089,7603,5703467700,242.0,242.5,240.5,-,2.5,14861466.0,19196554.0,-4335088.0,365000,14000,351000,895000,1132000.0,237000.0,-3089088,17.84,3.73,3.31,241.5
2019-03-28,20190328,13998054,3948,3379510718,240.5,242.5,240.0,+,0.5,11311540.0,11400384.0,-88844.0,12000,12000,0,-155000,224000.0,379000.0,-243844,17.87,3.74,3.31,242.0
2019-03-29,20190329,31024810,6712,7568601014,243.0,245.5,240.5,+,3.5,27305875.0,23734541.0,3571334.0,17000,293000,-276000,-532000,215000.0,747000.0,2763334,18.13,3.8,3.26,245.5
2019-04-01,20190401,35330656,13292,8758161220,251.0,251.0,245.0, ,0.0,26776665.0,14506267.0,12270398.0,331000,1860,329140,763997,902997.0,139000.0,13363535,18.13,3.8,3.26,245.5
2019-04-02,20190402,25189053,9171,6226523038,249.5,249.5,246.0,+,0.5,17758738.0,11343673.0,6415065.0,143000,113000,30000,614000,680000.0,66000.0,7059065,18.17,3.8,3.25,246.0
2019-04-03,20190403,28581323,8067,7075597562,249.0,249.0,246.5,+,0.5,23727263.0,18889075.0,4838188.0,32000,67000,-35000,-171000,381000.0,552000.0,4632188,18.21,3.81,3.25,246.5
2019-04-08,20190408,46426821,16430,11682512762,251.0,253.0,250.5,+,6.5,39256999.0,17910313.0,21346686.0,259000,0,259000,-107000,438000.0,545000.0,21498686,18.69,3.91,3.16,253.0
2019-04-09,20190409,22745674,8323,5760337782,253.0,254.0,252.0,+,1.0,17914693.0,13680947.0,4233746.0,184000,148000,36000,14000,312000.0,298000.0,4283746,18.76,3.93,3.15,254.0
2019-04-10,20190410,33174934,9992,8403528302,253.0,254.5,252.0, ,0.0,25994915.0,28027948.0,-2033033.0,67000,50000,17000,1607000,1679000.0,72000.0,-409033,18.76,3.93,3.15,254.0
2019-04-11,20190411,25146840,8284,6347861680,253.0,254.0,251.5,-,2.0,16350100.0,19313531.0,-2963431.0,10000,75000,-65000,722000,1065000.0,343000.0,-2306431,18.61,3.9,3.17,252.0
2019-04-12,20190412,13888148,4931,3496444666,251.5,253.0,251.0, ,0.0,11874410.0,9837463.0,2036947.0,16000,47000,-31000,138000,263000.0,125000.0,2143947,18.61,3.9,3.17,252.0
2019-04-15,20190415,17257002,6739,4403988510,255.0,256.0,254.0,+,3.5,14844673.0,8058491.0,6786182.0,20000,42000,-22000,-343000,137000.0,480000.0,6421182,18.87,3.95,3.13,255.5
2019-04-16,20190416,20231648,7676,5185697928,257.0,257.0,255.5,+,1.5,17627763.0,13691598.0,3936165.0,0,247000,-247000,541000,817000.0,276000.0,4230165,18.98,3.97,3.11,257.0
2019-04-17,20190417,39037191,13486,10202504410,260.0,263.0,259.5,+,4.5,33839637.0,14605582.0,19234055.0,6000,329000,-323000,1395000,2167000.0,772000.0,20306055,19.31,4.04,3.06,261.5
2019-04-18,20190418,48525490,12208,12836006732,264.0,266.0,263.5,+,3.0,42134126.0,24147502.0,17986624.0,53000,128000,-75000,-908000,457000.0,1365000.0,17003624,19.53,4.09,3.02,264.5
2019-04-19,20190419,47698699,14431,12712409558,269.0,269.5,263.5, ,0.0,38621300.0,22964928.0,15656372.0,55000,53000,2000,-381000,523000.0,904000.0,15277372,19.53,4.09,3.02,264.5
2019-04-22,20190422,24967393,8527,6635995145,266.5,267.5,265.0,+,1.5,20624000.0,11020000.0,9604000.0,803,251000,-250197,-556000,70000.0,626000.0,8797803,19.65,4.11,3.01,266.0
2019-04-23,20190423,26251847,9394,7017363629,266.5,268.0,266.0,+,2.0,22892090.0,13085020.0,9807070.0,103000,145000,-42000,69000,233000.0,164000.0,9834070,19.79,4.14,2.99,268.0
2019-04-24,20190424,37386755,9687,10044241090,270.0,270.0,267.5,+,1.0,32183427.0,26435334.0,5748093.0,148000,34000,114000,-960000,164000.0,1124000.0,4902093,19.87,4.16,2.97,269.0
2019-04-25,20190425,36572455,7331,9800038536,268.5,269.0,267.0,-,1.5,32597425.0,28061451.0,4535974.0,28000,304000,-276000,-268000,29000.0,297000.0,3991974,19.76,4.14,2.99,267.5
2019-04-26,20190426,51743804,16674,13459329059,262.0,263.0,257.5,-,7.5,27476527.0,37172755.0,-9696228.0,10000,20000,-10000,1122000,1840000.0,718000.0,-8584228,19.2,4.02,3.08,260.0
2019-04-29,20190429,32651618,10407,8477117257,260.0,262.0,258.5,-,0.5,28089783.0,21703719.0,6386064.0,35000,101000,-66000,345000,1027000.0,682000.0,6665064,19.17,4.01,3.08,259.5
2019-04-30,20190430,40446419,10939,10484399861,260.0,260.5,258.0,-,0.5,34615186.0,28249014.0,6366172.0,197000,88000,109000,321000,434000.0,113000.0,6796172,19.13,4.0,3.09,259.0
2019-05-02,20190502,27376394,9110,7122135656,261.5,262.5,258.5, ,0.0,21777750.0,10302799.0,11474951.0,32000,50000,-18000,-959000,346000.0,1305000.0,10497951,19.13,4.0,3.09,259.0
2019-05-03,20190503,30200246,10068,7940572444,262.0,265.0,260.5,+,6.0,25185200.0,13711706.0,11473494.0,55000,45925,9075,-22000,407000.0,429000.0,11460569,19.57,4.1,3.02,265.0
2019-05-06,20190506,33688187,12535,8717053470,260.0,260.0,258.0,-,6.0,14958536.0,22528589.0,-7570053.0,235000,150000,85000,364000,1237000.0,873000.0,-7121053,19.13,4.0,3.09,259.0
2019-05-07,20190507,25686126,8339,6719199455,259.5,263.0,259.0,+,3.5,12363929.0,16305171.0,-3941242.0,830000,12044,817956,388000,1143000.0,755000.0,-2735286,19.6,3.63,3.28,262.5
2019-05-08,20190508,25902364,7905,6750083504,260.0,261.5,259.5,-,2.5,13961377.0,22026155.0,-8064778.0,39000,127023,-88023,1415000,1688000.0,273000.0,-6737801,19.2,4.02,3.08,260.0
2019-05-09,20190509,34166574,10995,8798140796,259.5,259.5,256.0,-,3.5,21158713.0,25858678.0,-4699965.0,10000,0,10000,514000,1343000.0,829000.0,-4175965,18.94,3.97,3.12,256.5
2019-05-10,20190510,18868212,8009,4844594484,257.0,259.0,255.0,-,0.5,10284800.0,14466658.0,-4181858.0,24000,342000,-318000,891000,1084000.0,193000.0,-3608858,18.91,3.96,3.13,256.0
2019-05-13,20190513,29317535,11974,7374249589,253.0,254.0,249.5,-,5.5,13858000.0,18299277.0,-4441277.0,241000,18000,223000,2441000,2594000.0,153000.0,-1777277,18.5,3.87,3.19,250.5
2019-05-14,20190514,45620708,14283,11345067455,247.5,251.0,245.0,-,2.0,25393846.0,32420972.0,-7027126.0,76000,144000,-68000,3751000,4404000.0,653000.0,-3344126,18.35,3.84,3.22,248.5
2019-05-15,20190515,37223479,12041,9327051888,251.0,252.0,249.0,+,0.5,19750762.0,31987491.0,-12236729.0,97000,26000,71000,1746000,2001000.0,255000.0,-10419729,20.0,3.7,3.21,249.0
2019-05-16,20190516,30331519,11402,7520908612,248.5,249.5,246.0,-,2.0,17000696.0,26667603.0,-9666907.0,51000,0,51000,132000,725000.0,593000.0,-9483907,19.84,3.68,3.24,247.0
2019-05-17,20190517,40006856,15217,9775372898,249.0,249.0,241.5,-,5.5,22164209.0,33071982.0,-10907773.0,22000,68000,-46000,1028000,1516000.0,488000.0,-9925773,19.4,3.59,3.31,241.5
2019-05-20,20190520,47097661,13099,11303513908,242.5,243.0,238.0,-,3.5,24212500.0,38650649.0,-14438149.0,104000,222000,-118000,3438000,3836000.0,398000.0,-11118149,19.12,3.54,3.36,238.0
2019-05-21,20190521,82872775,25418,19418705158,233.5,236.0,232.5,-,4.0,36526504.0,74581295.0,-38054791.0,75000,153000,-78000,4145000,4682000.0,537000.0,-33987791,18.8,3.48,3.42,234.0
2019-05-22,20190522,36289034,14019,8669172710,236.5,240.5,235.5,+,4.0,16910000.0,23413556.0,-6503556.0,288000,241000,47000,-581000,1166000.0,1747000.0,-7037556,19.12,3.54,3.36,238.0
2019-05-23,20190523,62258627,24974,14379543985,233.5,233.5,230.0,-,8.0,26900226.0,53786017.0,-26885791.0,34000,150000,-116000,1545000,2474000.0,929000.0,-25456791,18.47,3.42,3.48,230.0
2019-05-24,20190524,38226789,14586,8866253632,230.0,234.0,230.0,+,3.0,15543318.0,29827295.0,-14283977.0,61000,21000,40000,-270000,938000.0,1208000.0,-14513977,18.71,3.47,3.43,233.0
2019-05-27,20190527,37447033,13895,8697538216,234.0,235.0,231.0,-,2.0,16652175.0,33280923.0,-16628748.0,8000,133000,-125000,-87000,727000.0,814000.0,-16840748,18.55,3.44,3.46,231.0
2019-05-28,20190528,99322033,10122,22910765567,232.0,232.0,230.5,-,0.5,85349606.0,93409267.0,-8059661.0,255000,206000,49000,-56000,384000.0,440000.0,-8066661,18.51,3.43,3.47,230.5
2019-05-29,20190529,32260236,10233,7385029780,228.0,230.5,227.0,-,1.0,15690510.0,25699025.0,-10008515.0,41000,385000,-344000,75000,721000.0,646000.0,-10277515,18.43,3.41,3.49,229.5
2019-05-30,20190530,40375328,8772,9292745636,230.0,231.5,229.0,+,1.5,31889268.0,36923987.0,-5034719.0,0,146000,-146000,-42000,509000.0,551000.0,-5222719,18.55,3.44,3.46,231.0
2019-05-31,20190531,49163217,14365,11559578381,232.0,237.5,231.0,+,4.5,31826379.0,35213360.0,-3386981.0,474000,60000,414000,-645000,592000.0,1237000.0,-3617981,18.92,3.5,3.4,235.5
2019-06-03,20190603,36687092,8857,8651389851,235.5,238.5,232.0,+,2.5,29478318.0,23722349.0,5755969.0,250000,100000,150000,-156000,521000.0,677000.0,5749969,19.12,3.54,3.36,238.0
2019-06-04,20190604,24443428,11779,5745045809,237.5,238.0,233.0,-,5.0,8800570.0,19880469.0,-11079899.0,241000,164000,77000,1018000,1250000.0,232000.0,-9984899,18.71,3.47,3.43,233.0
2019-06-05,20190605,35901584,12064,8461930934,238.0,238.0,234.0,+,2.0,24390198.0,26916655.0,-2526457.0,96000,407000,-311000,216000,848000.0,632000.0,-2621457,18.88,3.5,3.4,235.0
2019-06-06,20190606,34651731,14723,8008768323,231.5,232.0,229.5,-,3.0,14769270.0,25874836.0,-11105566.0,0,288000,-288000,-653000,1107000.0,1760000.0,-12046566,18.63,3.45,3.45,232.0
2019-06-10,20190610,35521888,15588,8442986620,237.5,240.0,234.5,+,8.0,27978986.0,17855811.0,10123175.0,91000,60820,30180,59000,925000.0,866000.0,10212355,19.28,3.57,3.33,240.0
2019-06-11,20190611,34691670,13157,8448805962,240.0,246.0,239.0,+,4.5,23740360.0,15650740.0,8089620.0,228000,44000,184000,-1278000,781000.0,2059000.0,6995620,19.64,3.64,3.27,244.5
2019-06-12,20190612,30409556,11457,7469805086,244.5,247.5,243.0,+,1.5,23737430.0,19095266.0,4642164.0,87570,236000,-148430,-44000,663000.0,707000.0,4449734,19.76,3.66,3.25,246.0
2019-06-13,20190613,33731724,13552,8136137708,242.5,244.0,240.0,-,6.0,13868000.0,26226808.0,-12358808.0,78352,90000,-11648,2194000,2493000.0,299000.0,-10176456,19.28,3.57,3.33,240.0
2019-06-14,20190614,35403556,14911,8396819832,238.5,239.5,236.0,-,4.0,17148847.0,29226344.0,-12077497.0,0,237000,-237000,2436000,2865000.0,429000.0,-9878497,18.96,3.51,3.39,236.0
2019-06-17,20190617,51692012,20943,12043369475,231.5,235.0,230.5,-,3.0,22942092.0,42595374.0,-19653282.0,38599,273000,-234401,2500000,2803000.0,303000.0,-17387683,18.71,3.47,3.43,233.0
2019-06-18,20190618,28798087,9681,6758454612,234.0,235.5,233.0,+,2.5,21163000.0,23911962.0,-2748962.0,151000,19000,132000,-214000,488000.0,702000.0,-2830962,18.92,3.5,3.4,235.5
2019-06-19,20190619,50234372,20528,12181979568,242.5,244.0,240.5,+,8.5,33291825.0,21476766.0,11815059.0,820000,8000,812000,4080000,5640000.0,1560000.0,16707059,19.6,3.63,3.28,244.0
