DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,ForeignVol,TrustVol,DealerVol,InvestorsVol,Pattern,Trend,InvestorsNet_Dir,ForeignNet_Dir,TrustNet_Dir,DealerNet_Dir,Dir2
2021-06-02,22416,25170,600.0,600.0,593.0,595.0,-,3.0,12972,13427,-455,259,23,235,1459,2231,771,1239,28.54,7.96,1.68,26400,282,3002,29684,1,0,1,0,1,1,2
2021-06-03,31703,20749,600.0,600.0,596.0,596.0,+,1.0,19495,21714,-2218,1009,11,997,666,704,38,-554,28.59,7.97,1.68,41209,1020,743,42972,0,0,0,0,1,1,1
2021-06-04,16072,19112,591.0,595.0,590.0,595.0,-,1.0,8403,11242,-2839,47,18,28,71,137,65,-2738,28.54,7.96,1.68,19646,65,202,19913,0,0,0,0,1,1,2
2021-06-07,17729,25364,594.0,595.0,583.0,592.0,-,3.0,7034,8740,-1705,1082,268,813,1019,1193,173,128,28.39,7.92,1.69,15775,1350,1367,18493,2,0,1,0,1,1,2
2021-06-08,14083,14051,590.0,595.0,588.0,589.0,-,3.0,7605,10848,-3243,909,16,893,739,909,169,-1610,28.25,7.88,1.7,18453,925,1079,20458,0,0,0,0,1,1,2
2021-06-09,21575,36405,586.0,588.0,583.0,586.0,-,3.0,8343,13785,-5442,847,385,462,-795,223,1018,-5775,28.11,7.84,1.71,22129,1232,1242,24603,0,1,0,0,1,0,2
2021-06-10,29741,30487,591.0,599.0,587.0,599.0,+,13.0,20090,9083,11006,680,201,479,576,908,332,12062,28.73,8.01,1.67,29174,881,1240,31296,0,0,1,1,1,1,1
2021-06-11,24940,25271,602.0,603.0,600.0,602.0,+,3.0,18082,6694,11388,657,242,415,-207,411,619,11595,28.87,8.05,1.66,24777,899,1030,26706,0,0,1,1,1,0,1
2021-06-15,30245,33515,607.0,609.0,606.0,609.0,+,7.0,18147,12498,5649,71,42,29,1220,1552,332,6899,29.21,8.14,1.64,30645,113,1884,32643,0,2,1,1,1,1,1
2021-06-16,28624,25816,608.0,608.0,605.0,605.0,-,4.0,14759,14958,-199,18,162,-144,3587,4549,961,3244,29.02,8.09,1.65,29718,180,5510,35408,0,2,1,0,0,1,2
2021-06-17,26477,21061,601.0,606.0,598.0,606.0,X,0.0,18577,16297,2279,241,20,221,-392,290,683,2107,29.06,8.1,1.65,34874,261,974,36109,0,0,1,1,1,0,1
2021-06-18,42036,16899,608.0,608.0,601.0,603.0,-,3.0,35569,31510,4058,190,3650,-3460,-558,77,636,40,28.92,8.06,1.66,67080,3840,713,71634,1,0,1,1,0,0,2
2021-06-21,47339,109204,590.0,594.0,583.0,583.0,-,20.0,5036,32941,-27905,352,155,197,-1094,1229,2323,-28802,27.96,7.8,1.72,37978,507,3552,42037,0,0,0,0,1,0,2
2021-06-22,30578,56057,585.0,588.0,578.0,578.0,-,5.0,10971,20725,-9753,492,681,-189,-296,482,778,-10238,27.72,7.73,1.73,31696,1173,1260,34130,0,0,0,0,0,0,2
2021-06-23,36386,34454,583.0,598.0,581.0,595.0,+,17.0,22502,10964,11537,194,254,-60,6290,7312,1022,17767,28.54,7.96,1.68,33466,448,8334,42249,0,0,1,1,0,1,1
2021-06-24,19322,18494,598.0,598.0,588.0,590.0,-,5.0,12388,10030,2357,285,390,-105,242,768,525,2495,28.3,7.89,1.69,22419,675,1293,24387,0,0,1,1,0,1,2
2021-06-25,19140,16850,598.0,598.0,589.0,591.0,+,1.0,13852,9854,3997,65,161,-96,592,1199,607,4493,28.35,7.9,1.69,23706,226,1806,25739,0,0,1,1,0,1,1
2021-06-28,15401,20825,590.0,590.0,586.0,590.0,-,1.0,9296,9363,-66,0,231,-231,259,463,204,-38,28.3,7.89,1.69,18660,231,667,19558,0,0,0,0,0,1,2
2021-06-29,30837,24078,598.0,598.0,591.0,595.0,+,5.0,23820,12746,11074,58,129,-71,106,735,629,11109,28.54,7.96,1.68,36566,187,1364,38118,0,0,1,1,0,1,1
2021-06-30,34021,20097,599.0,599.0,595.0,595.0, ,0.0,29060,24003,5057,4,329,-325,255,351,96,4988,28.54,7.96,1.68,53063,333,448,53845,1,0,1,1,0,1,0
2021-07-01,18719,20565,596.0,597.0,591.0,593.0,-,2.0,12864,11325,1539,152,353,-201,-74,141,216,1263,28.44,7.93,1.69,24189,505,357,25051,0,0,1,1,0,0,2
2021-07-02,19633,24056,590.0,593.0,587.0,588.0,-,5.0,10183,13392,-3208,0,694,-694,47,189,141,-3855,28.2,7.86,1.7,23575,694,330,24600,0,0,0,0,0,1,2
2021-07-05,30274,21836,588.0,597.0,588.0,591.0,+,3.0,21801,19969,1832,57,586,-529,1184,1263,79,2487,28.35,7.9,1.69,41770,643,1342,43756,0,0,1,1,0,1,1
2021-07-06,13830,15751,595.0,596.0,589.0,592.0,+,1.0,7985,8034,-49,41,410,-368,-193,232,425,-611,28.39,7.92,1.69,16019,451,658,17129,0,0,0,0,0,0,1
2021-07-07,17329,18023,590.0,594.0,588.0,594.0,+,2.0,11790,9643,2146,9,626,-617,-53,406,460,1475,28.49,7.94,1.68,21434,635,866,22935,0,1,1,1,0,0,1
2021-07-08,21596,23352,595.0,595.0,588.0,588.0,-,6.0,12380,16211,-3831,4,469,-465,-1102,93,1195,-5399,28.2,7.86,1.7,28592,473,1288,30355,4,1,0,0,0,0,2
2021-07-09,30602,51232,582.0,585.0,580.0,584.0,-,4.0,9003,20880,-11877,175,180,-5,-356,640,996,-12238,28.01,7.81,1.71,29883,355,1636,31875,0,0,0,0,0,0,2
2021-07-12,33011,28636,595.0,597.0,590.0,593.0,+,9.0,23124,13907,9217,459,392,67,890,948,58,10174,28.44,7.93,1.69,37031,851,1006,38888,0,0,1,1,1,1,1
2021-07-13,54894,60121,600.0,608.0,599.0,607.0,+,14.0,37328,9989,27338,455,171,283,1813,2185,372,29436,29.11,8.12,1.65,47317,626,2557,50501,0,2,1,1,1,1,1
2021-07-14,39670,43173,613.0,615.0,608.0,613.0,+,6.0,22504,10335,12168,1112,517,595,679,1193,514,13442,29.4,8.2,1.63,32840,1629,1707,36176,0,2,1,1,1,1,1
2021-07-15,23057,29913,613.0,614.0,608.0,614.0,+,1.0,12591,8957,3634,443,411,31,939,1312,373,4605,29.45,8.21,1.63,21549,854,1685,24089,0,2,1,1,1,1,1
2021-07-16,61882,86192,591.0,595.0,588.0,589.0,-,25.0,11864,41822,-29958,0,714,-714,-1714,756,2470,-32387,28.25,7.88,1.7,53686,714,3226,57627,0,0,0,0,0,0,2
2021-07-19,43248,86753,583.0,584.0,578.0,582.0,-,7.0,7881,29798,-21917,252,1669,-1417,-44,1203,1247,-23378,27.91,7.78,1.72,37679,1921,2450,42051,0,0,0,0,0,0,2
2021-07-20,16352,27956,579.0,584.0,579.0,581.0,-,1.0,4089,8553,-4463,60,736,-676,-13,347,360,-5153,27.87,7.77,1.72,12642,796,707,14146,0,0,0,0,0,0,2
2021-07-21,26476,32757,586.0,586.0,580.0,585.0,+,4.0,9537,16424,-6886,626,366,260,4063,4734,671,-2563,28.06,7.82,1.71,25962,992,5406,32360,0,0,0,0,1,1,1
2021-07-22,27075,23365,589.0,594.0,587.0,591.0,+,6.0,19808,8741,11067,299,260,39,739,976,236,11845,28.35,7.9,1.69,28549,559,1213,30322,0,0,1,1,1,1,1
2021-07-23,15705,23635,592.0,592.0,583.0,585.0,-,6.0,6037,11430,-5393,194,209,-15,281,562,280,-5126,28.06,7.82,1.71,17467,403,842,18712,4,0,0,0,0,1,2
2021-07-26,22442,37826,591.0,591.0,580.0,580.0,-,5.0,9770,14809,-5038,360,302,58,79,527,447,-4900,27.82,7.76,1.72,24580,662,974,26216,0,0,0,0,1,1,2
2021-07-27,18925,20197,581.0,584.0,580.0,580.0, ,0.0,11368,12050,-682,226,326,-100,609,667,57,-172,27.82,7.76,1.72,23419,552,724,24695,0,0,0,0,0,1,0
2021-07-28,39744,75078,576.0,579.0,573.0,579.0,-,1.0,18857,28950,-10093,678,18,660,1995,3236,1240,-7437,27.77,7.74,1.73,47808,696,4476,52981,0,0,0,0,1,1,2
2021-07-29,25014,26868,585.0,585.0,577.0,583.0,+,4.0,19033,19464,-430,81,160,-79,114,344,229,-395,27.96,7.8,1.72,38498,241,573,39313,0,0,0,0,0,1,1
2021-07-30,26141,16353,581.0,582.0,578.0,580.0,-,3.0,19990,21478,-1488,11,154,-143,-86,132,218,-1717,27.82,7.76,1.72,41468,165,350,41984,0,0,0,0,0,0,2
2021-08-02,24948,19791,583.0,590.0,580.0,590.0,+,10.0,19497,11123,8374,1,572,-571,1329,1439,110,9132,28.3,7.89,1.69,30620,573,1549,32744,0,0,1,1,0,1,1
2021-08-03,28104,20221,594.0,594.0,590.0,594.0,+,4.0,23259,13444,9815,80,334,-254,-447,265,713,9113,28.49,7.94,1.68,36704,414,978,38096,0,0,1,1,0,0,1
2021-08-04,23714,18228,598.0,598.0,594.0,596.0,+,2.0,18625,11793,6831,101,396,-295,204,489,285,6740,28.59,7.97,1.68,30418,497,774,31691,0,0,1,1,0,1,1
2021-08-05,15673,15495,598.0,598.0,593.0,596.0, ,0.0,10478,6827,3650,8,1029,-1021,-162,73,235,2466,28.59,7.97,1.68,17306,1037,308,18651,0,0,1,1,0,0,0
2021-08-06,13994,13742,596.0,596.0,588.0,591.0,-,5.0,8188,8798,-609,83,240,-157,-774,204,978,-1540,28.35,7.9,1.69,16986,323,1182,18492,0,0,0,0,0,0,2
2021-08-09,17611,15068,590.0,595.0,583.0,595.0,+,4.0,11038,10146,891,362,583,-221,-268,180,449,401,28.54,7.96,1.68,21184,945,629,22759,0,0,1,1,0,0,1
2021-08-10,17620,13983,596.0,596.0,589.0,591.0,-,4.0,12763,10467,2295,454,103,351,-364,127,492,2281,28.35,7.9,1.69,23230,557,619,24407,1,0,1,1,1,0,2
2021-08-11,20311,18548,590.0,590.0,585.0,590.0,-,1.0,14752,10087,4664,610,35,575,-54,302,356,5185,28.3,7.89,1.69,24840,645,658,26144,0,0,1,1,1,0,2
2021-08-12,16031,15202,586.0,588.0,584.0,586.0,-,4.0,9081,12211,-3129,771,4,767,418,587,168,-1943,28.11,7.84,1.71,21292,775,755,22823,0,0,0,0,1,1,2
2021-08-13,25440,36198,585.0,585.0,579.0,581.0,-,5.0,11760,18426,-6666,748,17,731,240,706,465,-5694,27.19,7.56,1.72,30186,765,1171,32122,0,2,0,0,1,1,2
2021-08-16,19949,17055,582.0,586.0,578.0,584.0,+,3.0,14022,11435,2587,569,307,262,-352,207,560,2496,27.33,7.6,1.71,25457,876,768,27101,3,2,1,1,1,0,1
2021-08-17,31845,19184,580.0,582.0,578.0,580.0,-,4.0,20830,25250,-4420,432,0,432,-145,192,337,-4133,27.14,7.55,1.72,46081,432,529,47043,0,0,0,0,1,0,2
2021-08-18,47063,86118,568.0,575.0,566.0,574.0,-,6.0,11553,36600,-25046,1000,144,856,2678,2858,179,-21511,26.86,7.47,1.74,48153,1144,3038,52336,0,0,0,0,1,1,2
2021-08-19,42133,119048,573.0,573.0,559.0,559.0,-,15.0,7208,29200,-21991,468,66,402,-1014,569,1584,-22604,26.16,7.28,1.79,36408,534,2153,39096,0,1,0,0,1,0,2
2021-08-20,47741,72684,560.0,563.0,551.0,552.0,-,7.0,17188,36017,-18828,539,36,503,82,919,836,-18242,25.83,7.19,1.81,53206,575,1755,55537,0,1,0,0,1,1,2
2021-08-23,34775,30421,560.0,572.0,559.0,566.0,+,14.0,19197,22622,-3425,866,19,847,815,1142,326,-1763,26.49,7.37,1.77,41819,885,1469,44174,0,1,0,0,1,1,1
2021-08-24,27397,21032,574.0,575.0,571.0,572.0,+,6.0,19863,16793,3069,538,26,512,-360,406,767,3221,26.77,7.45,1.75,36657,564,1173,38395,0,1,1,1,1,0,1
2021-08-25,28867,29096,579.0,585.0,574.0,585.0,+,13.0,17864,11711,6153,941,0,941,310,806,495,7406,27.37,7.62,1.71,29575,941,1301,31819,0,1,1,1,1,1,1
2021-08-26,45027,42735,601.0,603.0,591.0,594.0,+,9.0,26303,20525,5777,1712,5,1707,-13,949,962,7470,27.8,7.73,1.68,46829,1717,1911,50458,0,0,1,1,1,0,1
2021-08-27,29459,31217,596.0,600.0,593.0,599.0,+,5.0,20054,9319,10735,708,0,708,2734,2888,154,14177,28.03,7.8,1.67,29373,708,3042,33124,3,1,1,1,1,1,1
2021-08-30,40606,43096,602.0,605.0,599.0,605.0,+,6.0,31560,12555,19004,1706,95,1611,774,1053,278,21390,28.31,7.88,1.65,44115,1801,1332,47249,0,1,1,1,1,1,1
2021-08-31,58916,46791,604.0,614.0,598.0,614.0,+,9.0,50674,26082,24591,842,141,701,540,1676,1136,25833,28.73,7.99,1.63,76756,983,2812,80552,0,0,1,1,1,1,1
2021-09-01,31242,30125,614.0,614.0,608.0,613.0,-,1.0,20947,13468,7478,156,306,-150,606,1013,407,7935,28.69,7.98,1.63,34415,462,1420,36298,0,0,1,1,0,1,2
2021-09-02,26715,26153,613.0,615.0,607.0,607.0,-,6.0,17800,14252,3547,55,374,-319,-71,572,644,3156,28.4,7.9,1.65,32052,429,1216,33698,0,0,1,1,0,0,2
2021-09-03,53915,62288,610.0,620.0,610.0,620.0,+,13.0,35697,6699,28997,784,158,625,2686,2932,246,32309,29.01,8.07,1.61,42396,942,3178,46517,0,0,1,1,1,1,1
2021-09-06,59223,77024,623.0,638.0,621.0,631.0,+,11.0,27658,10503,17154,1024,472,551,1589,2338,749,19295,29.53,8.22,1.58,38162,1496,3087,42745,0,0,1,1,1,1,1
2021-09-07,27422,29823,634.0,634.0,623.0,623.0,-,8.0,11317,12051,-734,397,324,72,105,731,625,-556,29.15,8.11,1.61,23368,721,1356,25446,0,0,0,0,1,1,2
2021-09-08,38713,38267,622.0,627.0,612.0,619.0,-,4.0,23279,16080,7198,506,33,473,-2372,771,3144,5298,28.97,8.06,1.62,39360,539,3915,43814,0,0,1,1,1,0,2
2021-09-09,19309,19569,612.0,620.0,610.0,619.0, ,0.0,9298,10664,-1365,118,86,32,725,1324,599,-608,28.97,8.06,1.62,19963,204,1923,22091,0,0,0,0,1,1,0
2021-09-10,16740,17067,615.0,623.0,614.0,622.0,+,3.0,9376,6696,2679,15,53,-38,412,558,146,3054,29.11,8.1,1.61,16073,68,704,16846,0,2,1,1,0,1,1
2021-09-13,15809,21779,619.0,620.0,613.0,615.0,-,7.0,6178,9077,-2898,11,47,-36,-221,199,421,-3156,28.78,8.01,1.63,15256,58,620,15934,0,0,0,0,0,0,2
2021-09-14,16024,13569,618.0,618.0,612.0,613.0,-,2.0,11178,8262,2915,129,88,41,-239,206,446,2716,28.69,7.98,1.63,19441,217,652,20310,0,2,1,1,1,0,2
2021-09-15,26041,24839,610.0,613.0,607.0,607.0,-,6.0,14700,15041,-341,839,61,778,-2646,282,2928,-2209,28.4,7.9,1.65,29741,900,3210,33851,0,2,0,0,1,0,2
2021-09-16,23315,31437,603.0,607.0,599.0,600.0,X,0.0,10486,14884,-4397,78,592,-514,-1095,180,1275,-6006,28.08,7.81,1.67,25370,670,1455,27495,0,0,0,0,0,0,2
2021-09-17,42383,18681,600.0,610.0,599.0,600.0, ,0.0,31046,35434,-4388,635,201,434,382,739,357,-3571,28.08,7.81,1.67,66480,836,1096,68414,0,0,0,0,1,1,0
2021-09-22,42732,70389,586.0,589.0,583.0,586.0,-,14.0,12964,29193,-16229,793,13,780,-3168,1090,4258,-18617,27.42,7.63,1.71,42157,806,5348,48313,0,0,0,0,1,0,2
2021-09-23,22736,22991,588.0,593.0,588.0,588.0,+,2.0,12817,15741,-2924,7,14,-7,-243,276,520,-3174,27.52,7.66,1.7,28558,21,796,29376,0,0,0,0,0,0,1
2021-09-24,17302,15796,591.0,598.0,590.0,598.0,+,10.0,12557,9320,3236,203,149,54,38,333,294,3329,27.98,7.79,1.67,21878,352,627,22858,0,2,1,1,1,1,1
2021-09-27,20034,16349,600.0,602.0,593.0,602.0,+,4.0,15397,13396,2001,41,200,-158,-613,148,762,1229,28.17,7.84,1.66,28794,241,910,29946,0,2,1,1,0,0,1
2021-09-28,17325,16496,595.0,596.0,592.0,594.0,-,8.0,10025,14434,-4408,187,9,178,-323,146,469,-4553,27.8,7.73,1.68,24460,196,615,25273,0,2,0,0,1,0,2
2021-09-29,51834,95024,580.0,583.0,577.0,580.0,-,14.0,12683,36797,-24114,982,139,843,-4717,982,5699,-27988,27.14,7.55,1.72,49480,1121,6681,57284,0,0,0,0,1,0,2
2021-09-30,36318,32973,580.0,585.0,575.0,580.0, ,0.0,22956,29093,-6137,916,68,848,434,1914,1479,-4854,27.14,7.55,1.72,52050,984,3393,56427,0,0,0,0,1,1,0
2021-10-01,39006,78088,579.0,579.0,571.0,574.0,-,6.0,12910,26273,-13362,699,0,699,-516,1276,1792,-13180,26.86,7.47,1.74,39183,699,3068,42950,0,0,0,0,1,0,2
2021-10-04,22288,42147,574.0,575.0,569.0,572.0,-,2.0,8775,13708,-4932,942,0,942,640,1323,682,-3348,26.77,7.45,1.75,22483,942,2006,25433,0,0,0,0,1,1,2
2021-10-05,36063,56678,562.0,572.0,560.0,572.0, ,0.0,12249,29511,-17262,1100,15,1085,1534,1808,274,-14642,26.77,7.45,1.75,41760,1115,2083,44959,0,0,0,0,1,1,0
2021-10-06,33989,53606,573.0,574.0,565.0,571.0,-,1.0,19806,25314,-5507,751,80,671,-1060,936,1997,-5897,26.72,7.43,1.75,45120,831,2934,48886,0,0,0,0,1,0,2
2021-10-07,28480,23304,575.0,582.0,572.0,580.0,+,9.0,18867,18002,864,297,112,185,2014,2374,359,3064,27.14,7.55,1.72,36869,409,2733,40012,0,1,1,1,1,1,1
2021-10-08,22601,24157,582.0,583.0,573.0,575.0,-,5.0,14959,18485,-3526,142,16,126,87,363,276,-3312,26.91,7.49,1.74,33445,158,640,34243,0,0,0,0,1,1,2
2021-10-12,27126,32210,570.0,575.0,564.0,575.0, ,0.0,13672,19455,-5782,498,23,475,-505,594,1100,-5812,26.91,7.49,1.74,33127,521,1694,35344,0,1,0,0,1,0,0
2021-10-13,19267,18050,572.0,575.0,570.0,571.0,-,4.0,9409,14659,-5249,761,256,505,827,967,139,-3915,26.72,7.43,1.75,24068,1017,1106,26192,2,1,0,0,1,1,2
2021-10-14,14270,14814,579.0,579.0,573.0,573.0,+,2.0,8184,8409,-225,316,3,313,466,906,440,554,26.81,7.46,1.75,16593,319,1347,18260,0,1,1,0,1,1,1
2021-10-15,55305,61088,592.0,600.0,586.0,600.0,+,27.0,42409,8672,33737,314,20,294,591,1572,981,34623,28.08,7.81,1.67,51082,334,2553,53970,0,0,1,1,1,1,1
2021-10-18,19753,21353,604.0,604.0,590.0,590.0,-,10.0,9734,10431,-697,78,197,-118,456,1035,578,-359,27.61,7.68,1.69,20165,275,1613,22054,4,0,0,0,0,1,2
2021-10-19,18709,20482,598.0,600.0,593.0,600.0,+,10.0,11594,5995,5599,1172,205,967,926,1246,320,7492,28.08,7.81,1.67,17590,1377,1566,20533,3,0,1,1,1,1,1
2021-10-20,17537,16410,603.0,604.0,597.0,598.0,-,2.0,12296,9366,2929,762,37,725,-619,166,786,3035,27.98,7.79,1.67,21662,799,952,23414,1,0,1,1,1,0,2
2021-10-21,16882,17599,602.0,603.0,595.0,596.0,-,2.0,11463,8877,2585,171,45,126,-459,179,638,2252,27.89,7.76,1.68,20341,216,818,21375,0,0,1,1,1,0,2
2021-10-22,14236,12812,600.0,602.0,594.0,600.0,+,4.0,10526,6360,4166,229,273,-43,39,224,185,4161,28.08,7.81,1.67,16887,502,409,17799,0,0,1,1,0,1,1
2021-10-25,17724,16139,597.0,597.0,590.0,593.0,-,7.0,9513,10273,-760,143,60,83,-59,504,563,-737,27.75,7.72,1.69,19786,203,1067,21057,0,0,0,0,1,0,2
2021-10-26,27047,13081,595.0,600.0,593.0,599.0,+,6.0,24148,16816,7332,304,31,273,-333,410,744,7271,28.03,7.8,1.67,40965,335,1154,42455,0,0,1,1,1,0,1
2021-10-27,16260,12042,598.0,599.0,594.0,599.0, ,0.0,13000,10684,2316,250,227,23,-387,168,556,1952,28.03,7.8,1.67,23684,477,725,24886,0,0,1,1,1,0,0
2021-10-28,16927,15065,598.0,598.0,591.0,595.0,-,4.0,12041,13871,-1830,15,326,-311,-55,116,171,-2196,27.84,7.75,1.68,25912,341,287,26540,0,0,0,0,0,0,2
2021-10-29,27684,19937,595.0,596.0,589.0,590.0,-,5.0,20033,23584,-3550,10,557,-547,-366,254,621,-4464,27.61,7.68,1.69,43617,567,876,45061,0,0,0,0,0,0,2
2021-11-01,17110,13798,591.0,593.0,590.0,590.0, ,0.0,9435,11330,-1894,278,252,26,418,551,132,-1449,27.61,7.68,1.69,20766,530,684,21980,0,0,0,0,1,1,0
2021-11-02,16544,11662,594.0,597.0,590.0,592.0,+,2.0,12558,10043,2514,59,212,-153,153,306,153,2515,27.7,7.71,1.69,22601,271,459,23332,0,1,1,1,0,1,1
2021-11-03,11404,8934,597.0,597.0,592.0,592.0, ,0.0,8595,6872,1723,221,115,106,-201,121,323,1627,27.7,7.71,1.69,15468,336,444,16248,0,1,1,1,1,0,0
2021-11-04,18888,22171,592.0,594.0,585.0,587.0,-,5.0,8615,12667,-4052,53,57,-4,154,566,411,-3901,27.47,7.64,1.7,21283,110,978,22371,0,1,0,0,0,1,2
2021-11-05,35086,31929,598.0,600.0,595.0,600.0,+,13.0,30772,8231,22541,10,335,-325,49,396,347,22265,28.08,7.81,1.67,39004,345,744,40093,0,0,1,1,0,1,1
2021-11-08,20886,17964,600.0,602.0,598.0,602.0,+,2.0,13787,9573,4213,166,264,-98,-7,167,175,4108,28.17,7.84,1.66,23360,430,342,24133,0,0,1,1,0,0,1
2021-11-09,42340,42855,611.0,617.0,610.0,611.0,+,9.0,32102,12215,19886,221,377,-156,846,1258,411,20576,28.59,7.95,1.64,44318,598,1669,46586,0,0,1,1,0,1,1
2021-11-10,18518,19147,611.0,612.0,608.0,612.0,+,1.0,12382,10188,2194,273,202,71,245,573,328,2511,28.64,7.97,1.63,22571,475,901,23948,0,0,1,1,1,1,1
2021-11-11,20257,16140,600.0,606.0,600.0,606.0,-,6.0,12298,13812,-1513,111,498,-387,148,404,255,-1751,28.36,7.89,1.65,26111,609,660,27380,0,0,0,0,0,1,2
2021-11-12,21373,13869,610.0,611.0,602.0,604.0,-,2.0,15125,14509,615,72,420,-348,298,794,496,566,27.33,7.54,1.66,29634,492,1291,31417,0,0,1,1,0,1,2
2021-11-15,17140,13140,609.0,611.0,607.0,608.0,+,4.0,10978,8977,2001,56,1212,-1156,-31,179,211,813,27.74,7.66,1.63,19956,1268,390,21615,6,0,1,1,0,0,1
2021-11-16,21776,14487,612.0,612.0,608.0,610.0,+,2.0,16295,13891,2404,391,140,251,194,453,259,2849,27.6,7.62,1.64,30187,531,712,31430,0,0,1,1,1,1,1
2021-11-17,21829,14807,615.0,615.0,608.0,610.0, ,0.0,16826,14585,2240,5,399,-394,197,568,371,2044,27.6,7.62,1.64,31412,404,939,32755,1,0,1,1,0,1,0
2021-11-18,22933,15913,613.0,614.0,607.0,613.0,+,3.0,17781,13833,3947,55,478,-423,117,439,322,3642,27.74,7.66,1.63,31615,533,761,32909,0,0,1,1,0,1,1
2021-11-19,38847,32179,622.0,623.0,617.0,618.0,+,5.0,27239,17189,10049,29,342,-313,552,848,296,10288,27.96,7.72,1.62,44429,371,1144,45946,0,0,1,1,0,1,1
2021-11-22,23296,14108,618.0,618.0,615.0,615.0,-,3.0,17643,18537,-893,38,106,-68,254,408,154,-706,27.83,7.68,1.63,36180,144,562,36887,0,2,0,0,0,1,2
2021-11-23,20022,15011,615.0,615.0,611.0,612.0,-,3.0,15035,14267,767,45,157,-112,-282,62,345,373,27.69,7.64,1.63,29303,202,407,29912,0,2,1,1,0,0,2
2021-11-24,22978,23584,612.0,612.0,602.0,603.0,-,9.0,11059,15329,-4270,234,263,-29,671,1200,528,-3628,27.29,7.53,1.66,26388,497,1728,28614,0,0,0,0,0,1,2
2021-11-25,14171,14137,605.0,607.0,601.0,603.0, ,0.0,7639,9678,-2039,54,333,-279,-286,72,359,-2604,27.29,7.53,1.66,17317,387,431,18136,0,0,0,0,0,0,0
2021-11-26,27882,47638,598.0,601.0,592.0,596.0,-,7.0,10904,20715,-9810,312,192,120,-1387,181,1568,-11078,26.97,7.44,1.68,31620,504,1749,33873,0,0,0,0,1,0,2
2021-11-29,24160,23653,594.0,598.0,591.0,593.0,-,3.0,14010,17037,-3026,645,124,521,34,418,384,-2470,26.83,7.41,1.69,31047,769,803,32620,0,0,0,0,1,1,2
2021-11-30,69160,24427,597.0,600.0,591.0,596.0,+,3.0,57259,64216,-6956,326,201,125,-587,726,1313,-7418,26.97,7.44,1.68,121475,527,2039,124042,0,0,0,0,1,0,1
2021-12-01,30119,15695,596.0,603.0,594.0,600.0,+,4.0,25244,21284,3960,223,11,212,1008,1265,257,5180,27.15,7.49,1.67,46529,234,1523,48286,0,0,1,1,1,1,1
2021-12-02,48720,40629,605.0,615.0,602.0,615.0,+,15.0,41556,16135,25421,337,163,174,-392,577,969,25204,27.83,7.68,1.63,57691,500,1546,59738,0,0,1,1,1,0,1
2021-12-03,27571,16197,614.0,614.0,606.0,608.0,-,7.0,20098,21041,-942,104,163,-59,-217,290,507,-1219,27.51,7.59,1.64,41139,267,798,42204,2,0,0,0,0,0,2
2021-12-06,24474,19139,603.0,609.0,600.0,600.0,-,8.0,11470,21357,-9887,101,43,58,-28,256,285,-9858,27.15,7.49,1.67,32827,144,542,33513,0,0,0,0,1,0,2
2021-12-07,21105,22160,602.0,607.0,597.0,607.0,+,7.0,12554,14504,-1949,37,42,-5,-173,258,432,-2128,27.47,7.58,1.65,27059,79,691,27829,0,0,0,0,0,0,1
2021-12-08,22194,15634,614.0,614.0,602.0,602.0,-,5.0,14574,14674,-99,68,97,-29,338,384,46,209,27.24,7.52,1.66,29249,165,431,29845,1,0,1,0,0,1,2
2021-12-09,12467,9231,606.0,608.0,602.0,608.0,+,6.0,9701,7645,2055,2,56,-54,28,344,316,2030,27.51,7.59,1.64,17347,58,660,18066,3,0,1,1,0,1,1
2021-12-10,11371,9215,605.0,608.0,602.0,605.0,-,3.0,7989,8600,-611,23,66,-43,214,242,28,-440,27.38,7.56,1.65,16589,89,270,16949,0,0,0,0,0,1,2
2021-12-13,17994,12503,609.0,610.0,601.0,601.0,-,4.0,11775,15029,-3253,423,35,388,140,260,119,-2724,27.19,7.51,1.66,26804,458,379,27642,1,0,0,0,1,1,2
2021-12-14,22997,21324,598.0,600.0,597.0,599.0,-,2.0,11267,18060,-6793,2091,25,2066,-92,193,285,-4819,27.1,7.48,1.67,29327,2116,478,31922,0,0,0,0,1,0,2
2021-12-15,22419,19195,597.0,601.0,596.0,600.0,+,1.0,12440,18197,-5756,673,39,634,619,1098,478,-4503,27.15,7.49,1.67,30637,712,1576,32925,0,0,0,0,1,1,1
2021-12-16,22151,15515,605.0,605.0,601.0,605.0,X,0.0,15859,11124,4734,252,282,-30,364,519,155,5068,27.38,7.56,1.65,26983,534,674,28193,0,0,1,1,0,1,1
2021-12-17,30319,11667,601.0,607.0,599.0,607.0,+,2.0,27184,22300,4884,409,370,39,-328,186,515,4594,27.47,7.58,1.65,49485,779,702,50966,0,0,1,1,1,0,1
2021-12-20,22381,18943,607.0,607.0,598.0,598.0,-,9.0,11658,16996,-5338,247,180,67,-740,217,957,-6012,27.06,7.47,1.67,28654,428,1174,30258,0,0,0,0,1,0,2
